Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 24 to 30 months ,916
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 30 to 36 months ,947
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 36 to 42 months ,403
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 42 to 48 Months ,698
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 48 to 54 months ,305
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 54 to 60 months ,690
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 60 to 66 months ,387
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 66 to 72 months ,552
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 72 to 78 months ,303
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 78 to 84 months ,407
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 84 to 90 months ,255
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 90 to 96 months ,329
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 96 to102 months ,202
 Wales , ABERDEEN ANGUS X , Non Dairy , F , 102+months ,"1,640"
 Wales , ABERDEEN ANGUS X , Non Dairy , F , -   ,24
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 0 to 6 months ,"2,228"
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 6 to 12 months ,"3,034"
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 12 to 18 months ,"1,629"
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 18 to 24 months ,"2,048"
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 24 to 30 months ,585
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 30 to 36 months ,103
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 36 to 42 months ,16
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 42 to 48 Months ,9
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 48 to 54 months ,2
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 54 to 60 months ,8
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 66 to 72 months ,5
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 72 to 78 months ,1
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 90 to 96 months ,1
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 96 to102 months ,1
 Wales , ABERDEEN ANGUS X , Non Dairy , M , 102+months ,7
 Wales , ABERDEEN ANGUS X , Non Dairy , M , -   ,7
 Wales , ABONDANCE , Non Dairy , F , 6 to 12 months ,1
 Wales , ANGLER ROTVIEH , Non Dairy , F , 24 to 30 months ,1
 Wales , ANGLER ROTVIEH , Non Dairy , F , 66 to 72 months ,1
 Wales , ANGLER ROTVIEH , Non Dairy , F , 72 to 78 months ,5
 Wales , ANGLER ROTVIEH , Non Dairy , F , 78 to 84 months ,1
 Wales , ANGLER ROTVIEH , Non Dairy , F , 84 to 90 months ,2
 Wales , ANGLER ROTVIEH , Non Dairy , F , 96 to102 months ,1
 Wales , ANGLER ROTVIEH , Non Dairy , M , 0 to 6 months ,1
 Wales , ANGLER ROTVIEH X , Non Dairy , F , 6 to 12 months ,1
 Wales , ANGLER ROTVIEH X , Non Dairy , F , 102+months ,1
 Wales , ANKOLE , Non Dairy , F , 12 to 18 months ,2
 Wales , ANKOLE , Non Dairy , M , 12 to 18 months ,1
 Wales , AYRSHIRE , Dairy , F , 0 to 6 months ,411
 Wales , AYRSHIRE , Dairy , F , 6 to 12 months ,351
 Wales , AYRSHIRE , Dairy , F , 12 to 18 months ,379
 Wales , AYRSHIRE , Dairy , F , 18 to 24 months ,316
 Wales , AYRSHIRE , Dairy , F , 24 to 30 months ,478
 Wales , AYRSHIRE , Dairy , F , 30 to 36 months ,352
 Wales , AYRSHIRE , Dairy , F , 36 to 42 months ,350
 Wales , AYRSHIRE , Dairy , F , 42 to 48 Months ,255
 Wales , AYRSHIRE , Dairy , F , 48 to 54 months ,312
 Wales , AYRSHIRE , Dairy , F , 54 to 60 months ,212
 Wales , AYRSHIRE , Dairy , F , 60 to 66 months ,219
 Wales , AYRSHIRE , Dairy , F , 66 to 72 months ,180
 Wales , AYRSHIRE , Dairy , F , 72 to 78 months ,190
 Wales , AYRSHIRE , Dairy , F , 78 to 84 months ,144
 Wales , AYRSHIRE , Dairy , F , 84 to 90 months ,155
 Wales , AYRSHIRE , Dairy , F , 90 to 96 months ,101
 Wales , AYRSHIRE , Dairy , F , 96 to102 months ,88
 Wales , AYRSHIRE , Dairy , F , 102+months ,399
 Wales , AYRSHIRE , Dairy , F , -   ,1
 Wales , AYRSHIRE , Dairy , M , 0 to 6 months ,134
 Wales , AYRSHIRE , Dairy , M , 6 to 12 months ,76
 Wales , AYRSHIRE , Dairy , M , 12 to 18 months ,70
 Wales , AYRSHIRE , Dairy , M , 18 to 24 months ,79
 Wales , AYRSHIRE , Dairy , M , 24 to 30 months ,43
 Wales , AYRSHIRE , Dairy , M , 30 to 36 months ,15
 Wales , AYRSHIRE , Dairy , M , 36 to 42 months ,15
 Wales , AYRSHIRE , Dairy , M , 42 to 48 Months ,5
 Wales , AYRSHIRE , Dairy , M , 48 to 54 months ,10
 Wales , AYRSHIRE , Dairy , M , 54 to 60 months ,4
 Wales , AYRSHIRE , Dairy , M , 60 to 66 months ,4
 Wales , AYRSHIRE , Dairy , M , 66 to 72 months ,1
 Wales , AYRSHIRE , Dairy , M , 72 to 78 months ,1
 Wales , AYRSHIRE X , Dairy , F , 0 to 6 months ,82
 Wales , AYRSHIRE X , Dairy , F , 6 to 12 months ,109
 Wales , AYRSHIRE X , Dairy , F , 12 to 18 months ,89
 Wales , AYRSHIRE X , Dairy , F , 18 to 24 months ,200
 Wales , AYRSHIRE X , Dairy , F , 24 to 30 months ,103
 Wales , AYRSHIRE X , Dairy , F , 30 to 36 months ,140
 Wales , AYRSHIRE X , Dairy , F , 36 to 42 months ,74
 Wales , AYRSHIRE X , Dairy , F , 42 to 48 Months ,104
 Wales , AYRSHIRE X , Dairy , F , 48 to 54 months ,36
 Wales , AYRSHIRE X , Dairy , F , 54 to 60 months ,95
 Wales , AYRSHIRE X , Dairy , F , 60 to 66 months ,86
 Wales , AYRSHIRE X , Dairy , F , 66 to 72 months ,85
 Wales , AYRSHIRE X , Dairy , F , 72 to 78 months ,64
 Wales , AYRSHIRE X , Dairy , F , 78 to 84 months ,50
 Wales , AYRSHIRE X , Dairy , F , 84 to 90 months ,40
 Wales , AYRSHIRE X , Dairy , F , 90 to 96 months ,30
 Wales , AYRSHIRE X , Dairy , F , 96 to102 months ,18
 Wales , AYRSHIRE X , Dairy , F , 102+months ,105
 Wales , AYRSHIRE X , Dairy , M , 0 to 6 months ,61
 Wales , AYRSHIRE X , Dairy , M , 6 to 12 months ,40
 Wales , AYRSHIRE X , Dairy , M , 12 to 18 months ,37
 Wales , AYRSHIRE X , Dairy , M , 18 to 24 months ,110
 Wales , AYRSHIRE X , Dairy , M , 24 to 30 months ,11
 Wales , AYRSHIRE X , Dairy , M , 30 to 36 months ,13
 Wales , AYRSHIRE X , Dairy , M , 42 to 48 Months ,1
 Wales , AYRSHIRE X , Dairy , M , 60 to 66 months ,1
 Wales , AYRSHIRE X , Dairy , M , 66 to 72 months ,1
 Wales , AYRSHIRE X , Dairy , M , 72 to 78 months ,3
 Wales , BAZADAISE , Non Dairy , F , 0 to 6 months ,1
 Wales , BAZADAISE , Non Dairy , F , 6 to 12 months ,3
 Wales , BAZADAISE , Non Dairy , F , 12 to 18 months ,1
 Wales , BAZADAISE , Non Dairy , F , 18 to 24 months ,2
 Wales , BAZADAISE , Non Dairy , F , 24 to 30 months ,1
 Wales , BAZADAISE , Non Dairy , F , 30 to 36 months ,6
 Wales , BAZADAISE , Non Dairy , F , 36 to 42 months ,2
 Wales , BAZADAISE , Non Dairy , F , 42 to 48 Months ,2
 Wales , BAZADAISE , Non Dairy , F , 54 to 60 months ,4
 Wales , BAZADAISE , Non Dairy , F , 66 to 72 months ,2
 Wales , BAZADAISE , Non Dairy , F , 72 to 78 months ,2
 Wales , BAZADAISE , Non Dairy , F , 78 to 84 months ,12
 Wales , BAZADAISE , Non Dairy , F , 90 to 96 months ,3
 Wales , BAZADAISE , Non Dairy , F , 96 to102 months ,1
 Wales , BAZADAISE , Non Dairy , F , 102+months ,16
 Wales , BAZADAISE , Non Dairy , M , 0 to 6 months ,1
 Wales , BAZADAISE , Non Dairy , M , 6 to 12 months ,2
 Wales , BAZADAISE , Non Dairy , M , 12 to 18 months ,2
 Wales , BAZADAISE , Non Dairy , M , 18 to 24 months ,2
 Wales , BAZADAISE , Non Dairy , M , 30 to 36 months ,3
 Wales , BAZADAISE , Non Dairy , M , 36 to 42 months ,1
 Wales , BAZADAISE , Non Dairy , M , 42 to 48 Months ,3
 Wales , BAZADAISE , Non Dairy , M , 54 to 60 months ,3
 Wales , BAZADAISE , Non Dairy , M , 60 to 66 months ,1
 Wales , BAZADAISE , Non Dairy , M , 90 to 96 months ,2
 Wales , BAZADAISE X , Non Dairy , F , 0 to 6 months ,55
 Wales , BAZADAISE X , Non Dairy , F , 6 to 12 months ,49
 Wales , BAZADAISE X , Non Dairy , F , 12 to 18 months ,40
 Wales , BAZADAISE X , Non Dairy , F , 18 to 24 months ,31
 Wales , BAZADAISE X , Non Dairy , F , 24 to 30 months ,17
 Wales , BAZADAISE X , Non Dairy , F , 30 to 36 months ,17
 Wales , BAZADAISE X , Non Dairy , F , 36 to 42 months ,4
 Wales , BAZADAISE X , Non Dairy , F , 42 to 48 Months ,7
 Wales , BAZADAISE X , Non Dairy , F , 48 to 54 months ,7
 Wales , BAZADAISE X , Non Dairy , F , 54 to 60 months ,7
 Wales , BAZADAISE X , Non Dairy , F , 66 to 72 months ,2
 Wales , BAZADAISE X , Non Dairy , F , 72 to 78 months ,9
 Wales , BAZADAISE X , Non Dairy , F , 78 to 84 months ,8
 Wales , BAZADAISE X , Non Dairy , F , 84 to 90 months ,1
 Wales , BAZADAISE X , Non Dairy , F , 90 to 96 months ,3
 Wales , BAZADAISE X , Non Dairy , F , 96 to102 months ,2
 Wales , BAZADAISE X , Non Dairy , F , 102+months ,22
 Wales , BAZADAISE X , Non Dairy , M , 0 to 6 months ,55
 Wales , BAZADAISE X , Non Dairy , M , 6 to 12 months ,28
 Wales , BAZADAISE X , Non Dairy , M , 12 to 18 months ,34
 Wales , BAZADAISE X , Non Dairy , M , 18 to 24 months ,35
 Wales , BAZADAISE X , Non Dairy , M , 24 to 30 months ,14
 Wales , BAZADAISE X , Non Dairy , M , 30 to 36 months ,6
 Wales , BAZADAISE X , Non Dairy , M , 36 to 42 months ,1
 Wales , BEEF SHORTHORN , Non Dairy , F , 0 to 6 months ,41
 Wales , BEEF SHORTHORN , Non Dairy , F , 6 to 12 months ,140
 Wales , BEEF SHORTHORN , Non Dairy , F , 12 to 18 months ,51
 Wales , BEEF SHORTHORN , Non Dairy , F , 18 to 24 months ,108
 Wales , BEEF SHORTHORN , Non Dairy , F , 24 to 30 months ,21
 Wales , BEEF SHORTHORN , Non Dairy , F , 30 to 36 months ,90
 Wales , BEEF SHORTHORN , Non Dairy , F , 36 to 42 months ,22
 Wales , BEEF SHORTHORN , Non Dairy , F , 42 to 48 Months ,65
 Wales , BEEF SHORTHORN , Non Dairy , F , 48 to 54 months ,18
 Wales , BEEF SHORTHORN , Non Dairy , F , 54 to 60 months ,40
 Wales , BEEF SHORTHORN , Non Dairy , F , 60 to 66 months ,19
 Wales , BEEF SHORTHORN , Non Dairy , F , 66 to 72 months ,61
 Wales , BEEF SHORTHORN , Non Dairy , F , 72 to 78 months ,13
 Wales , BEEF SHORTHORN , Non Dairy , F , 78 to 84 months ,37
 Wales , BEEF SHORTHORN , Non Dairy , F , 84 to 90 months ,13
 Wales , BEEF SHORTHORN , Non Dairy , F , 90 to 96 months ,24
 Wales , BEEF SHORTHORN , Non Dairy , F , 96 to102 months ,8
 Wales , BEEF SHORTHORN , Non Dairy , F , 102+months ,77
 Wales , BEEF SHORTHORN , Non Dairy , F , -   ,1
 Wales , BEEF SHORTHORN , Non Dairy , M , 0 to 6 months ,43
 Wales , BEEF SHORTHORN , Non Dairy , M , 6 to 12 months ,142
 Wales , BEEF SHORTHORN , Non Dairy , M , 12 to 18 months ,40
 Wales , BEEF SHORTHORN , Non Dairy , M , 18 to 24 months ,98
 Wales , BEEF SHORTHORN , Non Dairy , M , 24 to 30 months ,8
 Wales , BEEF SHORTHORN , Non Dairy , M , 30 to 36 months ,16
 Wales , BEEF SHORTHORN , Non Dairy , M , 36 to 42 months ,3
 Wales , BEEF SHORTHORN , Non Dairy , M , 42 to 48 Months ,10
 Wales , BEEF SHORTHORN , Non Dairy , M , 54 to 60 months ,4
 Wales , BEEF SHORTHORN , Non Dairy , M , 60 to 66 months ,1
 Wales , BEEF SHORTHORN , Non Dairy , M , 66 to 72 months ,4
 Wales , BEEF SHORTHORN , Non Dairy , M , 78 to 84 months ,3
 Wales , BEEF SHORTHORN , Non Dairy , M , 102+months ,1
 Wales , BEEF SHORTHORN X , Non Dairy , F , 0 to 6 months ,77
 Wales , BEEF SHORTHORN X , Non Dairy , F , 6 to 12 months ,114
 Wales , BEEF SHORTHORN X , Non Dairy , F , 12 to 18 months ,50
 Wales , BEEF SHORTHORN X , Non Dairy , F , 18 to 24 months ,117
 Wales , BEEF SHORTHORN X , Non Dairy , F , 24 to 30 months ,25
 Wales , BEEF SHORTHORN X , Non Dairy , F , 30 to 36 months ,52
 Wales , BEEF SHORTHORN X , Non Dairy , F , 36 to 42 months ,10
 Wales , BEEF SHORTHORN X , Non Dairy , F , 42 to 48 Months ,38
 Wales , BEEF SHORTHORN X , Non Dairy , F , 48 to 54 months ,7
 Wales , BEEF SHORTHORN X , Non Dairy , F , 54 to 60 months ,16
 Wales , BEEF SHORTHORN X , Non Dairy , F , 60 to 66 months ,7
 Wales , BEEF SHORTHORN X , Non Dairy , F , 66 to 72 months ,27
 Wales , BEEF SHORTHORN X , Non Dairy , F , 72 to 78 months ,5
 Wales , BEEF SHORTHORN X , Non Dairy , F , 78 to 84 months ,33
 Wales , BEEF SHORTHORN X , Non Dairy , F , 84 to 90 months ,5
 Wales , BEEF SHORTHORN X , Non Dairy , F , 90 to 96 months ,10
 Wales , BEEF SHORTHORN X , Non Dairy , F , 96 to102 months ,3
 Wales , BEEF SHORTHORN X , Non Dairy , F , 102+months ,32
 Wales , BEEF SHORTHORN X , Non Dairy , F , -   ,2
 Wales , BEEF SHORTHORN X , Non Dairy , M , 0 to 6 months ,83
 Wales , BEEF SHORTHORN X , Non Dairy , M , 6 to 12 months ,126
 Wales , BEEF SHORTHORN X , Non Dairy , M , 12 to 18 months ,43
 Wales , BEEF SHORTHORN X , Non Dairy , M , 18 to 24 months ,80
 Wales , BEEF SHORTHORN X , Non Dairy , M , 24 to 30 months ,19
 Wales , BEEF SHORTHORN X , Non Dairy , M , 30 to 36 months ,3
 Wales , BEEF SHORTHORN X , Non Dairy , M , 54 to 60 months ,1
 Wales , BEEF SHORTHORN X , Non Dairy , M , 66 to 72 months ,1
 Wales , BEEFALO , Non Dairy , M , 30 to 36 months ,1
 Wales , BELGIAN BLUE , Non Dairy , F , 48 to 54 months ,47
 Wales , BELGIAN BLUE , Non Dairy , F , 54 to 60 months ,139
 Wales , BELGIAN BLUE , Non Dairy , F , 60 to 66 months ,145
 Wales , BELGIAN BLUE , Non Dairy , F , 66 to 72 months ,165
 Wales , BELGIAN BLUE , Non Dairy , F , 72 to 78 months ,116
 Wales , BELGIAN BLUE , Non Dairy , F , 78 to 84 months ,126
 Wales , BELGIAN BLUE , Non Dairy , F , 84 to 90 months ,114
 Wales , BELGIAN BLUE , Non Dairy , F , 90 to 96 months ,115
 Wales , BELGIAN BLUE , Non Dairy , F , 96 to102 months ,113
 Wales , BELGIAN BLUE , Non Dairy , F , 102+months ,669
 Wales , BELGIAN BLUE , Non Dairy , M , 48 to 54 months ,1
 Wales , BELGIAN BLUE , Non Dairy , M , 54 to 60 months ,27
 Wales , BELGIAN BLUE , Non Dairy , M , 60 to 66 months ,15
 Wales , BELGIAN BLUE , Non Dairy , M , 66 to 72 months ,41
 Wales , BELGIAN BLUE , Non Dairy , M , 72 to 78 months ,10
 Wales , BELGIAN BLUE , Non Dairy , M , 78 to 84 months ,23
 Wales , BELGIAN BLUE , Non Dairy , M , 84 to 90 months ,7
 Wales , BELGIAN BLUE , Non Dairy , M , 90 to 96 months ,13
 Wales , BELGIAN BLUE , Non Dairy , M , 96 to102 months ,10
 Wales , BELGIAN BLUE , Non Dairy , M , 102+months ,42
 Wales , BELGIAN BLUE , Non Dairy , -   , 96 to102 months ,1
 Wales , BELGIAN BLUE X , Non Dairy , F , 48 to 54 months ,390
 Wales , BELGIAN BLUE X , Non Dairy , F , 54 to 60 months ,"1,411"
 Wales , BELGIAN BLUE X , Non Dairy , F , 60 to 66 months ,"1,384"
 Wales , BELGIAN BLUE X , Non Dairy , F , 66 to 72 months ,"1,629"
 Wales , BELGIAN BLUE X , Non Dairy , F , 72 to 78 months ,"1,306"
 Wales , BELGIAN BLUE X , Non Dairy , F , 78 to 84 months ,"1,240"
 Wales , BELGIAN BLUE X , Non Dairy , F , 84 to 90 months ,902
 Wales , BELGIAN BLUE X , Non Dairy , F , 90 to 96 months ,866
 Wales , BELGIAN BLUE X , Non Dairy , F , 96 to102 months ,814
 Wales , BELGIAN BLUE X , Non Dairy , F , 102+months ,"4,577"
 Wales , BELGIAN BLUE X , Non Dairy , F , -   ,2
 Wales , BELGIAN BLUE X , Non Dairy , M , 48 to 54 months ,7
 Wales , BELGIAN BLUE X , Non Dairy , M , 54 to 60 months ,18
 Wales , BELGIAN BLUE X , Non Dairy , M , 60 to 66 months ,11
 Wales , BELGIAN BLUE X , Non Dairy , M , 66 to 72 months ,16
 Wales , BELGIAN BLUE X , Non Dairy , M , 72 to 78 months ,10
 Wales , BELGIAN BLUE X , Non Dairy , M , 78 to 84 months ,8
 Wales , BELGIAN BLUE X , Non Dairy , M , 84 to 90 months ,8
 Wales , BELGIAN BLUE X , Non Dairy , M , 90 to 96 months ,3
 Wales , BELGIAN BLUE X , Non Dairy , M , 96 to102 months ,3
 Wales , BELGIAN BLUE X , Non Dairy , M , 102+months ,23
 Wales , BELTED GALLOWAY , Non Dairy , F , 0 to 6 months ,5
 Wales , BELTED GALLOWAY , Non Dairy , F , 6 to 12 months ,13
 Wales , BELTED GALLOWAY , Non Dairy , F , 12 to 18 months ,9
 Wales , BELTED GALLOWAY , Non Dairy , F , 18 to 24 months ,21
 Wales , BELTED GALLOWAY , Non Dairy , F , 24 to 30 months ,14
 Wales , BELTED GALLOWAY , Non Dairy , F , 30 to 36 months ,5
 Wales , BELTED GALLOWAY , Non Dairy , F , 36 to 42 months ,6
 Wales , BELTED GALLOWAY , Non Dairy , F , 42 to 48 Months ,9
 Wales , BELTED GALLOWAY , Non Dairy , F , 48 to 54 months ,5
 Wales , BELTED GALLOWAY , Non Dairy , F , 54 to 60 months ,2
 Wales , BELTED GALLOWAY , Non Dairy , F , 60 to 66 months ,2
 Wales , BELTED GALLOWAY , Non Dairy , F , 66 to 72 months ,3
 Wales , BELTED GALLOWAY , Non Dairy , F , 72 to 78 months ,2
 Wales , BELTED GALLOWAY , Non Dairy , F , 78 to 84 months ,2
 Wales , BELTED GALLOWAY , Non Dairy , F , 84 to 90 months ,3
 Wales , BELTED GALLOWAY , Non Dairy , F , 90 to 96 months ,1
 Wales , BELTED GALLOWAY , Non Dairy , F , 96 to102 months ,3
 Wales , BELTED GALLOWAY , Non Dairy , F , 102+months ,13
 Wales , BELTED GALLOWAY , Non Dairy , M , 0 to 6 months ,3
 Wales , BELTED GALLOWAY , Non Dairy , M , 6 to 12 months ,9
 Wales , BELTED GALLOWAY , Non Dairy , M , 12 to 18 months ,7
 Wales , BELTED GALLOWAY , Non Dairy , M , 18 to 24 months ,15
 Wales , BELTED GALLOWAY , Non Dairy , M , 24 to 30 months ,3
 Wales , BELTED GALLOWAY , Non Dairy , M , 42 to 48 Months ,1
 Wales , BELTED GALLOWAY , Non Dairy , M , 48 to 54 months ,1
 Wales , BELTED GALLOWAY , Non Dairy , M , 54 to 60 months ,1
 Wales , BELTED GALLOWAY , Non Dairy , M , 60 to 66 months ,1
 Wales , BELTED GALLOWAY , Non Dairy , M , 72 to 78 months ,1
 Wales , BELTED GALLOWAY , Non Dairy , M , 102+months ,1
 Wales , BELTED GALLOWAY X , Non Dairy , F , 0 to 6 months ,16
 Wales , BELTED GALLOWAY X , Non Dairy , F , 6 to 12 months ,8
 Wales , BELTED GALLOWAY X , Non Dairy , F , 12 to 18 months ,3
 Wales , BELTED GALLOWAY X , Non Dairy , F , 18 to 24 months ,12
 Wales , BELTED GALLOWAY X , Non Dairy , F , 24 to 30 months ,2
 Wales , BELTED GALLOWAY X , Non Dairy , F , 30 to 36 months ,3
 Wales , BELTED GALLOWAY X , Non Dairy , F , 42 to 48 Months ,2
 Wales , BELTED GALLOWAY X , Non Dairy , F , 54 to 60 months ,5
 Wales , BELTED GALLOWAY X , Non Dairy , F , 66 to 72 months ,2
 Wales , BELTED GALLOWAY X , Non Dairy , F , 72 to 78 months ,2
 Wales , BELTED GALLOWAY X , Non Dairy , F , 78 to 84 months ,3
 Wales , BELTED GALLOWAY X , Non Dairy , F , 84 to 90 months ,5
 Wales , BELTED GALLOWAY X , Non Dairy , F , 90 to 96 months ,1
 Wales , BELTED GALLOWAY X , Non Dairy , F , 96 to102 months ,4
 Wales , BELTED GALLOWAY X , Non Dairy , F , 102+months ,24
 Wales , BELTED GALLOWAY X , Non Dairy , M , 0 to 6 months ,12
 Wales , BELTED GALLOWAY X , Non Dairy , M , 6 to 12 months ,8
 Wales , BELTED GALLOWAY X , Non Dairy , M , 12 to 18 months ,6
 Wales , BELTED GALLOWAY X , Non Dairy , M , 18 to 24 months ,6
 Wales , BELTED GALLOWAY X , Non Dairy , M , 24 to 30 months ,5
 Wales , BELTED GALLOWAY X , Non Dairy , M , 30 to 36 months ,3
 Wales , BELTED GALLOWAY X , Non Dairy , M , -   ,1
 Wales , BELTED WELSH BLACK , Non Dairy , F , 0 to 6 months ,13
 Wales , BELTED WELSH BLACK , Non Dairy , F , 6 to 12 months ,18
 Wales , BELTED WELSH BLACK , Non Dairy , F , 12 to 18 months ,8
 Wales , BELTED WELSH BLACK , Non Dairy , F , 18 to 24 months ,14
 Wales , BELTED WELSH BLACK , Non Dairy , F , 24 to 30 months ,4
 Wales , BELTED WELSH BLACK , Non Dairy , F , 30 to 36 months ,8
 Wales , BELTED WELSH BLACK , Non Dairy , F , 36 to 42 months ,7
 Wales , BELTED WELSH BLACK , Non Dairy , F , 42 to 48 Months ,4
 Wales , BELTED WELSH BLACK , Non Dairy , F , 48 to 54 months ,3
 Wales , BELTED WELSH BLACK , Non Dairy , F , 54 to 60 months ,6
 Wales , BELTED WELSH BLACK , Non Dairy , F , 60 to 66 months ,2
 Wales , BELTED WELSH BLACK , Non Dairy , F , 66 to 72 months ,3
 Wales , BELTED WELSH BLACK , Non Dairy , F , 72 to 78 months ,2
 Wales , BELTED WELSH BLACK , Non Dairy , F , 78 to 84 months ,1
 Wales , BELTED WELSH BLACK , Non Dairy , F , 102+months ,13
 Wales , BELTED WELSH BLACK , Non Dairy , M , 0 to 6 months ,3
 Wales , BELTED WELSH BLACK , Non Dairy , M , 6 to 12 months ,14
 Wales , BELTED WELSH BLACK , Non Dairy , M , 12 to 18 months ,7
 Wales , BELTED WELSH BLACK , Non Dairy , M , 18 to 24 months ,10
 Wales , BELTED WELSH BLACK , Non Dairy , M , 24 to 30 months ,5
 Wales , BELTED WELSH BLACK , Non Dairy , M , 30 to 36 months ,3
 Wales , BELTED WELSH BLACK , Non Dairy , M , 36 to 42 months ,1
 Wales , BELTED WELSH BLACK , Non Dairy , M , 42 to 48 Months ,2
 Wales , BELTED WELSH BLACK X , Non Dairy , F , 0 to 6 months ,21
 Wales , BELTED WELSH BLACK X , Non Dairy , F , 18 to 24 months ,5
 Wales , BELTED WELSH BLACK X , Non Dairy , F , 24 to 30 months ,2
 Wales , BELTED WELSH BLACK X , Non Dairy , F , 30 to 36 months ,5
 Wales , BELTED WELSH BLACK X , Non Dairy , F , 36 to 42 months ,1
 Wales , BELTED WELSH BLACK X , Non Dairy , F , 42 to 48 Months ,2
 Wales , BELTED WELSH BLACK X , Non Dairy , F , 48 to 54 months ,1
 Wales , BELTED WELSH BLACK X , Non Dairy , F , 66 to 72 months ,4
 Wales , BELTED WELSH BLACK X , Non Dairy , F , 78 to 84 months ,1
 Wales , BELTED WELSH BLACK X , Non Dairy , M , 0 to 6 months ,38
 Wales , BELTED WELSH BLACK X , Non Dairy , M , 6 to 12 months ,2
 Wales , BELTED WELSH BLACK X , Non Dairy , M , 12 to 18 months ,1
 Wales , BELTED WELSH BLACK X , Non Dairy , M , 18 to 24 months ,2
 Wales , BELTED WELSH BLACK X , Non Dairy , M , 24 to 30 months ,2
 Wales , BELTED WELSH BLACK X , Non Dairy , M , 30 to 36 months ,2
 Wales , BELTED WELSH BLACK X , Non Dairy , M , 36 to 42 months ,1
 Wales , BELTED WELSH BLACK X , Non Dairy , M , 42 to 48 Months ,1
 Wales , BISON , Non Dairy , F , 6 to 12 months ,5
 Wales , BISON , Non Dairy , F , 18 to 24 months ,1
 Wales , BISON , Non Dairy , F , 24 to 30 months ,10
 Wales , BISON , Non Dairy , F , 30 to 36 months ,2
 Wales , BISON , Non Dairy , F , 90 to 96 months ,1
 Wales , BISON , Non Dairy , F , 102+months ,1
 Wales , BISON , Non Dairy , F , -   ,9
